version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789012 eni-e3580e90 136.116.150.201 192.168.1.1 443 34051 6 892 118910 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.114 443 46760 6 892 118910 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.149 192.168.1.1 43577 80 6 778 1080642 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 69.71.249.49 57229 80 6 778 1080642 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 69.71.249.49 192.168.1.1 80 57229 6 720 995840 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.149 80 43577 6 720 995840 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.114 192.168.1.1 57413 80 6 480 486720 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 136.116.150.201 51173 80 6 480 486720 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 136.116.150.201 192.168.1.1 80 51173 6 218 516000 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.114 80 57413 6 218 516000 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.26 192.168.1.1 54587 80 6 517 575938 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 66.78.28.114 34465 80 6 517 575938 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 66.78.28.114 192.168.1.1 80 34465 6 169 445654 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.26 80 54587 6 169 445654 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.117 192.168.1.1 49391 80 6 247 210938 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.42.23.184 37006 80 6 247 210938 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.42.23.184 192.168.1.1 80 37006 6 721 363831 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.117 80 49391 6 721 363831 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.106 192.168.1.1 51902 443 6 626 733672 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.81.125.180 48639 443 6 626 733672 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.81.125.180 192.168.1.1 443 48639 6 133 681088 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.106 443 51902 6 133 681088 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.210 192.168.1.1 45383 80 6 684 779760 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 231.214.219.246 52692 80 6 684 779760 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 231.214.219.246 192.168.1.1 80 52692 6 141 508896 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.210 80 45383 6 141 508896 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.145 192.168.1.1 55749 443 6 185 119510 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.81.125.180 43882 443 6 185 119510 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.81.125.180 192.168.1.1 443 43882 6 345 117845 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.145 443 55749 6 345 117845 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.162 192.168.1.1 55469 80 6 138 85008 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 157.21.48.30 58909 80 6 138 85008 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 157.21.48.30 192.168.1.1 80 58909 6 19 93702 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.162 80 55469 6 19 93702 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.114 192.168.1.1 56706 443 6 966 1092546 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 252.212.182.228 41670 443 6 966 1092546 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 252.212.182.228 192.168.1.1 443 41670 6 152 1051974 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.114 443 56706 6 152 1051974 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.219 192.168.1.1 43689 443 6 380 313120 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.83.14.191 42442 443 6 380 313120 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.83.14.191 192.168.1.1 443 42442 6 908 389500 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.219 443 43689 6 908 389500 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.143 192.168.1.1 35638 443 6 188 117124 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 61.209.25.155 52137 443 6 188 117124 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 61.209.25.155 192.168.1.1 443 52137 6 363 194016 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.143 443 35638 6 363 194016 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.34 192.168.1.1 38371 80 6 57 42351 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 162.170.138.224 50614 80 6 57 42351 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 162.170.138.224 192.168.1.1 80 50614 6 685 83049 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.34 80 38371 6 685 83049 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.137 192.168.1.1 56062 80 6 173 157430 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.81.125.180 43557 80 6 173 157430 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.81.125.180 192.168.1.1 80 43557 6 430 141514 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.137 80 56062 6 430 141514 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.110 192.168.1.1 51425 443 6 554 644856 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 93.52.58.142 33850 443 6 554 644856 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 93.52.58.142 192.168.1.1 443 33850 6 94 732942 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.110 443 51425 6 94 732942 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.61 192.168.1.1 44110 443 6 732 823500 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 89.17.232.114 38541 443 6 732 823500 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 89.17.232.114 192.168.1.1 443 38541 6 366 854976 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.61 443 44110 6 366 854976 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.162 192.168.1.1 42856 443 6 481 391053 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.42.23.184 46948 443 6 481 391053 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.42.23.184 192.168.1.1 443 46948 6 125 487734 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.162 443 42856 6 125 487734 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.175 192.168.1.1 43998 80 6 106 133560 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 178.172.3.158 48226 80 6 106 133560 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 178.172.3.158 192.168.1.1 80 48226 6 885 55226 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.175 80 43998 6 885 55226 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.238 192.168.1.1 56780 80 6 490 308210 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 136.116.150.201 38660 80 6 490 308210 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 136.116.150.201 192.168.1.1 80 38660 6 185 546840 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.238 80 56780 6 185 546840 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.134 192.168.1.1 58700 80 6 786 931410 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 123.94.185.170 51154 80 6 786 931410 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 123.94.185.170 192.168.1.1 80 51154 6 150 411078 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.134 80 58700 6 150 411078 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.114 192.168.1.1 59197 80 6 259 302771 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 207.51.53.232 42239 80 6 259 302771 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 207.51.53.232 192.168.1.1 80 42239 6 795 194250 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.114 80 59197 6 795 194250 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.175 192.168.1.1 40674 443 6 682 879780 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 157.176.124.159 37984 443 6 682 879780 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 157.176.124.159 192.168.1.1 443 37984 6 132 899558 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.175 443 40674 6 132 899558 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.226 192.168.1.1 53856 80 6 604 604604 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 157.176.124.159 39599 80 6 604 604604 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 157.176.124.159 192.168.1.1 80 39599 6 396 387164 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.226 80 53856 6 396 387164 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.106 192.168.1.1 41577 443 6 691 955653 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 194.121.217.213 57115 443 6 691 955653 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 194.121.217.213 192.168.1.1 443 57115 6 363 387651 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.106 443 41577 6 363 387651 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.145 192.168.1.1 53695 443 6 938 1149050 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.224.25.240 41234 443 6 938 1149050 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.224.25.240 192.168.1.1 443 41234 6 737 635964 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.145 443 53695 6 737 635964 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.162 192.168.1.1 36141 80 6 419 628500 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 252.212.182.228 44300 80 6 419 628500 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 252.212.182.228 192.168.1.1 80 44300 6 100 521655 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.162 80 36141 6 100 521655 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.210 192.168.1.1 38878 80 6 106 81090 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.131.68.149 47969 80 6 106 81090 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.131.68.149 192.168.1.1 80 47969 6 236 104622 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.210 80 38878 6 236 104622 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.149 192.168.1.1 58463 443 6 667 767717 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 120.180.62.223 54067 443 6 667 767717 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 120.180.62.223 192.168.1.1 443 54067 6 679 653660 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.149 443 58463 6 679 653660 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.87 192.168.1.1 35227 80 6 960 731520 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 212.9.174.56 45526 80 6 960 731520 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 212.9.174.56 192.168.1.1 80 45526 6 926 963840 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.87 80 35227 6 926 963840 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.114 192.168.1.1 35110 80 6 266 281428 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 168.208.114.91 44287 80 6 266 281428 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 168.208.114.91 192.168.1.1 80 44287 6 443 331170 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.114 80 35110 6 443 331170 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.145 192.168.1.1 41279 80 6 2 1424 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 20.216.236.203 57380 80 6 2 1424 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 20.216.236.203 192.168.1.1 80 57380 6 942 1136 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.145 80 41279 6 942 1136 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.34 192.168.1.1 42614 80 6 49 33516 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 129.147.174.240 57396 80 6 49 33516 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 129.147.174.240 192.168.1.1 80 57396 6 103 61005 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.34 80 42614 6 103 61005 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.151 192.168.1.1 55199 443 6 860 543520 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.36.235.41 33770 443 6 860 543520 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.36.235.41 192.168.1.1 443 33770 6 593 706920 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.151 443 55199 6 593 706920 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.114 192.168.1.1 39469 443 6 850 623050 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.81.125.180 34214 443 6 850 623050 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.81.125.180 192.168.1.1 443 34214 6 785 876350 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.114 443 39469 6 785 876350 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.105 192.168.1.1 45859 443 6 980 770280 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 130.231.19.172 41329 443 6 980 770280 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 130.231.19.172 192.168.1.1 443 41329 6 939 832020 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.105 443 45859 6 939 832020 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.215 192.168.1.1 34074 80 6 175 229775 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 53.169.81.131 52164 80 6 175 229775 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 53.169.81.131 192.168.1.1 80 52164 6 118 164675 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.215 80 34074 6 118 164675 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.202 192.168.1.1 34274 443 6 904 1158928 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 238.254.71.114 52628 443 6 904 1158928 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 238.254.71.114 192.168.1.1 443 52628 6 896 1283680 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.202 443 34274 6 896 1283680 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.110 192.168.1.1 49364 80 6 75 43350 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.42.23.184 40063 80 6 75 43350 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.42.23.184 192.168.1.1 80 40063 6 908 49725 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.110 80 49364 6 908 49725 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.228 192.168.1.1 38080 80 6 353 519263 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 145.253.190.189 48004 80 6 353 519263 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 145.253.190.189 192.168.1.1 80 48004 6 609 444074 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.228 80 38080 6 609 444074 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.186 192.168.1.1 49778 80 6 249 281370 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.36.235.41 35952 80 6 249 281370 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.36.235.41 192.168.1.1 80 35952 6 996 272406 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.186 80 49778 6 996 272406 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.138 192.168.1.1 41677 80 6 377 450515 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 195.123.187.66 50215 80 6 377 450515 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 195.123.187.66 192.168.1.1 80 50215 6 482 317434 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.138 80 41677 6 482 317434 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.232 192.168.1.1 35411 443 6 739 517300 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 168.208.114.91 53126 443 6 739 517300 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 168.208.114.91 192.168.1.1 443 53126 6 784 1003562 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.232 443 35411 6 784 1003562 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.166 192.168.1.1 55717 443 6 442 362882 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 61.209.25.155 38589 443 6 442 362882 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 61.209.25.155 192.168.1.1 443 38589 6 579 392054 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.166 443 55717 6 579 392054 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.162 192.168.1.1 56834 443 6 893 953724 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 93.52.58.142 47094 443 6 893 953724 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 93.52.58.142 192.168.1.1 443 47094 6 988 684931 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.162 443 56834 6 988 684931 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.226 192.168.1.1 43631 443 6 378 457380 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.224.25.240 38689 443 6 378 457380 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.224.25.240 192.168.1.1 443 38689 6 366 202608 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.226 443 43631 6 366 202608 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.134 192.168.1.1 39995 80 6 513 752571 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 133.5.110.215 59670 80 6 513 752571 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 133.5.110.215 192.168.1.1 80 59670 6 132 326781 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.134 80 39995 6 132 326781 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.162 192.168.1.1 47602 80 6 444 587856 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 238.254.71.114 51783 80 6 444 587856 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 238.254.71.114 192.168.1.1 80 51783 6 280 508824 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.162 80 47602 6 280 508824 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.138 192.168.1.1 53634 80 6 978 1392672 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 185.213.73.117 44822 80 6 978 1392672 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 185.213.73.117 192.168.1.1 80 44822 6 940 1417122 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.138 80 53634 6 940 1417122 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.226 192.168.1.1 47501 443 6 847 703010 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 20.173.203.112 53400 443 6 847 703010 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 20.173.203.112 192.168.1.1 443 53400 6 780 880880 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.226 443 47501 6 780 880880 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.105 192.168.1.1 60400 80 6 450 586350 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 123.94.185.170 56152 80 6 450 586350 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 123.94.185.170 192.168.1.1 80 56152 6 98 580500 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.105 80 60400 6 98 580500 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.106 192.168.1.1 43107 80 6 18 24606 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 194.121.217.213 34187 80 6 18 24606 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 194.121.217.213 192.168.1.1 80 34187 6 195 19908 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.106 80 43107 6 195 19908 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.15 192.168.1.1 36357 443 6 115 57615 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 56.46.12.204 40306 443 6 115 57615 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 56.46.12.204 192.168.1.1 443 40306 6 876 90045 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.15 443 36357 6 876 90045 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.99 192.168.1.1 38073 80 6 226 142380 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.224.25.240 44256 80 6 226 142380 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.224.25.240 192.168.1.1 80 44256 6 257 289506 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.99 80 38073 6 257 289506 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.99 192.168.1.1 51100 80 6 211 297721 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 39.167.208.248 51020 80 6 211 297721 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 39.167.208.248 192.168.1.1 80 51020 6 584 111408 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.99 80 51100 6 584 111408 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.210 192.168.1.1 46736 80 6 964 1324536 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.224.25.240 38452 80 6 964 1324536 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.224.25.240 192.168.1.1 80 38452 6 141 489712 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.210 80 46736 6 141 489712 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.26 192.168.1.1 45943 80 6 6 5976 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 69.71.249.49 53449 80 6 6 5976 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 69.71.249.49 192.168.1.1 80 53449 6 922 3204 1556000000 1556000120 ACCEPT OK
